source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0071375,cellular response to peptide hormone stimulus,0.03260256388208538,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [GOC:mah]",310,1831,47,18452,0.025669033315128344,0.15161290322580645,query_1,"['GO:0032870', 'GO:0043434', 'GO:1901699', 'GO:1901701']"
GO:BP,GO:0001938,positive regulation of endothelial cell proliferation,0.032978666809834106,True,"""Any process that activates or increases the rate or extent of endothelial cell proliferation."" [GOC:add]",81,1831,17,18452,0.009284543965046422,0.20987654320987653,query_1,"['GO:0001935', 'GO:0001936', 'GO:0050679']"
GO:BP,GO:1901701,cellular response to oxygen-containing compound,0.033527252806619286,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1003,1831,127,18452,0.0693610049153468,0.12662013958125623,query_1,"['GO:0070887', 'GO:1901700']"
GO:BP,GO:0009312,oligosaccharide biosynthetic process,0.03372686543439867,True,"""The chemical reactions and pathways resulting in the formation of oligosaccharides, molecules with between two and (about) 20 monosaccharide residues connected by glycosidic linkages."" [ISBN:0198506732]",20,1831,7,18452,0.0038230475150191155,0.35,query_1,"['GO:0009311', 'GO:0016051']"
GO:BP,GO:0042403,thyroid hormone metabolic process,0.03372686543439867,True,"""The chemical reactions and pathways involving any of the compounds secreted by the thyroid gland, largely thyroxine and triiodothyronine."" [GOC:jl, ISBN:0198506732]",20,1831,7,18452,0.0038230475150191155,0.35,query_1,"['GO:0006575', 'GO:0018958', 'GO:0042445']"
GO:BP,GO:0055081,monoatomic anion homeostasis,0.03372686543439867,True,"""Any process involved in the maintenance of an internal steady state of monoatomic anions within an organism or cell. Monatomic anions (also called simple anions) are anions consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]",20,1831,7,18452,0.0038230475150191155,0.35,query_1,['GO:0050801']
GO:BP,GO:0007435,salivary gland morphogenesis,0.0360097301222428,True,"""The process in which the anatomical structures of the salivary gland are generated and organized."" [GOC:jid]",31,1831,9,18452,0.004915346805024577,0.2903225806451613,query_1,"['GO:0007431', 'GO:0022612']"
GO:BP,GO:0048566,embryonic digestive tract development,0.0360097301222428,True,"""The process whose specific outcome is the progression of the gut over time, from its formation to the mature structure during embryonic development. The gut is the region of the digestive tract extending from the beginning of the intestines to the anus."" [GOC:go_curators]",31,1831,9,18452,0.004915346805024577,0.2903225806451613,query_1,"['GO:0048565', 'GO:0048568']"
GO:BP,GO:0033280,response to vitamin D,0.0360097301222428,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus."" [GOC:sl]",31,1831,9,18452,0.004915346805024577,0.2903225806451613,query_1,"['GO:0033273', 'GO:0033993', 'GO:1901700']"
GO:BP,GO:0006099,tricarboxylic acid cycle,0.0360097301222428,True,"""A nearly universal metabolic pathway in which the acetyl group of acetyl coenzyme A is effectively oxidized to two CO2 and four pairs of electrons are transferred to coenzymes. The acetyl group combines with oxaloacetate to form citrate, which undergoes successive transformations to isocitrate, 2-oxoglutarate, succinyl-CoA, succinate, fumarate, malate, and oxaloacetate again, thus completing the cycle. In eukaryotes the tricarboxylic acid is confined to the mitochondria. See also glyoxylate cycle."" [ISBN:0198506732]",31,1831,9,18452,0.004915346805024577,0.2903225806451613,query_1,"['GO:0009060', 'GO:0044238']"
GO:BP,GO:0010810,regulation of cell-substrate adhesion,0.03610245796409312,True,"""Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",200,1831,33,18452,0.018022938285090113,0.165,query_1,"['GO:0030155', 'GO:0031589']"
GO:BP,GO:0033555,multicellular organismal response to stress,0.036160705576522935,True,"""Any process that results in a change in state or activity of a multicellular organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",75,1831,16,18452,0.008738394320043691,0.21333333333333335,query_1,"['GO:0006950', 'GO:0032501']"
GO:BP,GO:0001755,neural crest cell migration,0.03648457509711425,True,"""The characteristic movement of cells from the dorsal ridge of the neural tube to a variety of locations in a vertebrate embryo."" [GOC:ascb_2009, GOC:dph, GOC:tb, ISBN:0878932437]",49,1831,12,18452,0.006553795740032769,0.24489795918367346,query_1,"['GO:0014032', 'GO:0090497']"
GO:BP,GO:0014033,neural crest cell differentiation,0.03687104782794829,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neural crest cell."" [GOC:dh, GOC:ef]",82,1831,17,18452,0.009284543965046422,0.2073170731707317,query_1,"['GO:0048762', 'GO:0048863']"
GO:BP,GO:0051960,regulation of nervous system development,0.03687104782794829,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",370,1831,54,18452,0.02949208083014746,0.14594594594594595,query_1,"['GO:0007399', 'GO:2000026']"
GO:BP,GO:0040013,negative regulation of locomotion,0.03687104782794829,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",296,1831,45,18452,0.024576734025122882,0.15202702702702703,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048519']"
GO:BP,GO:0072337,modified amino acid transport,0.03714741773859113,True,"""The directed movement of modified amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",37,1831,10,18452,0.005461496450027308,0.2702702702702703,query_1,['GO:0071705']
GO:BP,GO:0010837,regulation of keratinocyte proliferation,0.03714741773859113,True,"""Any process that modulates the rate, frequency or extent of keratinocyte proliferation. Keratinocyte proliferation is the multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population."" [GOC:dph, GOC:tb]",43,1831,11,18452,0.006007646095030038,0.2558139534883721,query_1,"['GO:0043616', 'GO:0050678']"
GO:BP,GO:0071320,cellular response to cAMP,0.03714741773859113,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus."" [GOC:mah]",43,1831,11,18452,0.006007646095030038,0.2558139534883721,query_1,"['GO:0051591', 'GO:1901699', 'GO:1901701']"
GO:BP,GO:0045595,regulation of cell differentiation,0.03714741773859113,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1315,1831,161,18452,0.08793009284543965,0.12243346007604562,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0019369,arachidonate metabolic process,0.03714741773859113,True,"""The chemical reactions and pathways involving arachidonic acid, a straight chain fatty acid with 20 carbon atoms and four double bonds per molecule. Arachidonic acid is the all-Z-(5,8,11,14)-isomer."" [ISBN:0198506732]",37,1831,10,18452,0.005461496450027308,0.2702702702702703,query_1,"['GO:0001676', 'GO:0006690', 'GO:0033559', 'GO:0120254']"
GO:BP,GO:0042490,mechanoreceptor differentiation,0.037161745022073846,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mechanoreceptor, a cell specialized to transduce mechanical stimuli and relay that information centrally in the nervous system."" [CL:0000199, GOC:jl]",62,1831,14,18452,0.007646095030038231,0.22580645161290322,query_1,['GO:0030182']
GO:BP,GO:0015670,carbon dioxide transport,0.037582160213055896,True,"""The directed movement of carbon dioxide (CO2) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,"['GO:0015669', 'GO:0019755']"
GO:BP,GO:0015747,urate transport,0.037582160213055896,True,"""The directed movement of urate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",11,1831,5,18452,0.002730748225013654,0.45454545454545453,query_1,"['GO:0015711', 'GO:0071705']"
GO:BP,GO:0003344,pericardium morphogenesis,0.037582160213055896,True,"""The process in which the anatomical structure of the pericardium is generated and organized."" [GOC:dph, PMID:18722343]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,"['GO:0002011', 'GO:0048598', 'GO:0060039']"
GO:BP,GO:0030299,intestinal cholesterol absorption,0.037582160213055896,True,"""Uptake of cholesterol into the blood by absorption from the small intestine."" [GOC:mah]",11,1831,5,18452,0.002730748225013654,0.45454545454545453,query_1,"['GO:0044241', 'GO:0098856']"
GO:BP,GO:0046487,glyoxylate metabolic process,0.037582160213055896,True,"""The chemical reactions and pathways involving glyoxylate, the anion of glyoxylic acid, HOC-COOH."" [ISBN:0198506732]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,"['GO:0006081', 'GO:0032787']"
GO:BP,GO:0038127,ERBB signaling pathway,0.037582160213055896,True,"""The series of molecular signals initiated by binding of a ligand to a member of the ERBB family of receptor tyrosine kinases on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:jc, PMID:16460914, Wikipedia:ErbB]",170,1831,29,18452,0.015838339705079193,0.17058823529411765,query_1,['GO:0007169']
GO:BP,GO:0060676,ureteric bud formation,0.037582160213055896,True,"""The developmental process pertaining to the initial formation of the ureteric bud from the Wolffian duct. This process begins when the bud protrudes from the duct and ends when it is a recognizable bud."" [GOC:dph, PMID:16916378]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,"['GO:0060675', 'GO:0072172']"
GO:BP,GO:0006107,oxaloacetate metabolic process,0.037582160213055896,True,"""The chemical reactions and pathways involving oxaloacetate, the anion of oxobutanedioic acid, an important intermediate in metabolism, especially as a component of the TCA cycle."" [ISBN:0198506732]",11,1831,5,18452,0.002730748225013654,0.45454545454545453,query_1,['GO:0043648']
GO:BP,GO:0006072,glycerol-3-phosphate metabolic process,0.037582160213055896,True,"""The chemical reactions and pathways involving glycerol-3-phosphate, a phosphoric monoester of glycerol."" [GOC:go_curators, ISBN:0198506732]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,['GO:0052646']
GO:BP,GO:0006573,valine metabolic process,0.037582160213055896,True,"""The chemical reactions and pathways involving valine, 2-amino-3-methylbutanoic acid."" [GOC:ai]",7,1831,4,18452,0.002184598580010923,0.5714285714285714,query_1,"['GO:0009081', 'GO:1901605']"
GO:BP,GO:0001935,endothelial cell proliferation,0.037919196548119816,True,"""The multiplication or reproduction of endothelial cells, resulting in the expansion of a cell population. Endothelial cells are thin flattened cells which line the inside surfaces of body cavities, blood vessels, and lymph vessels, making up the endothelium."" [GOC:add, ISBN:0781735149]",140,1831,25,18452,0.013653741125068269,0.17857142857142858,query_1,['GO:0050673']
GO:BP,GO:0035148,tube formation,0.037919196548119816,True,"""Creation of the central hole of a tube in an anatomical structure through which gases and/or liquids flow."" [GOC:bf]",140,1831,25,18452,0.013653741125068269,0.17857142857142858,query_1,"['GO:0035239', 'GO:0048646']"
GO:BP,GO:0050818,regulation of coagulation,0.0385401634531199,True,"""Any process that modulates the frequency, rate or extent of coagulation, the process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [GOC:ai]",69,1831,15,18452,0.008192244675040962,0.21739130434782608,query_1,"['GO:0050817', 'GO:0051239']"
GO:BP,GO:0031344,regulation of cell projection organization,0.039046471978014634,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",593,1831,80,18452,0.04369197160021846,0.13490725126475547,query_1,"['GO:0030030', 'GO:0051128']"
GO:BP,GO:0045606,positive regulation of epidermal cell differentiation,0.03959144242623734,True,"""Any process that activates or increases the frequency, rate or extent of epidermal cell differentiation."" [GOC:go_curators]",26,1831,8,18452,0.004369197160021846,0.3076923076923077,query_1,"['GO:0009913', 'GO:0030858', 'GO:0045604', 'GO:0045684']"
